image,ground_truth,ocr_text,is_correct,confidence,config_id,use_angle_cls,lang,use_gpu,ocr_version
"1755802000_0.91_(48, 101, 3)_AMO-819.jpg",AMO-819,AMO-819,True,0.9835785031318665,7,False,en,True,PP-OCRv3
"1755869570_0.9_(51, 107, 3)_Z4Q-021.jpg",Z4Q-021,Z4Q-021,True,0.9730014801025391,7,False,en,True,PP-OCRv3
"1755866028_0.9_(47, 96, 3)_Z3P-398.jpg",Z3P-398,Z3P-398,True,0.932313859462738,7,False,en,True,PP-OCRv3
"1755868040_0.9_(50, 96, 3)_BHG-267.jpg",BHG-267,BHG-267,True,0.9883771538734436,7,False,en,True,PP-OCRv3
"1755866701_0.91_(51, 100, 3)_Z5D-490.jpg",Z5D-490,Z5D-490,True,0.9234398007392883,7,False,en,True,PP-OCRv3
"1755801578_0.9_(46, 94, 3)_VAN-508.jpg",VAN-508,VAN-508,True,0.9410396218299866,7,False,en,True,PP-OCRv3
"1755867248_0.91_(109, 119, 3)_Z5J-714.jpg",Z5J-714,Z5J-714,True,0.9356480240821838,7,False,en,True,PP-OCRv3
"1755803886_0.9_(45, 94, 3)_Z7X-826.jpg",Z7X-826,Z7X-826,True,0.9475123286247253,7,False,en,True,PP-OCRv3
"1755802629_0.9_(50, 106, 3)_AFL-039.jpg",AFL-039,AFL-039,True,0.9910057783126831,7,False,en,True,PP-OCRv3
"1755806984_0.9_(45, 92, 3)_Z5Z-532.jpg",Z5Z-532,Z5Z-532,True,0.9654730558395386,7,False,en,True,PP-OCRv3
"1755805048_0.9_(50, 96, 3)_VCL-405.jpg",VCL-405,VCL-405,True,0.9916538596153259,7,False,en,True,PP-OCRv3
"1755810246_0.9_(52, 98, 3)_BJL-400.jpg",BJU-400,BJI-400,False,0.9555283784866333,7,False,en,True,PP-OCRv3
"1755864638_0.91_(60, 109, 3)_B18-734.jpg",B18-734,B.1B-734,False,0.8263903856277466,7,False,en,True,PP-OCRv3
"1755866336_0.91_(46, 98, 3)_V8V-084.jpg",V8V-084,V8V-084,True,0.9936609864234924,7,False,en,True,PP-OCRv3
"1755812435_0.9_(56, 114, 3)_ASD-757.jpg",A8D-757,ASIF-757,False,0.7948934435844421,7,False,en,True,PP-OCRv3
"1755868503_0.91_(50, 98, 3)_Z6L-717.jpg",Z6U-717,Z6U-717,True,0.9585912823677063,7,False,en,True,PP-OCRv3
"1755868769_0.9_(57, 106, 3)_AZH-270.jpg",AZH-270,AZH-270,True,0.9371816515922546,7,False,en,True,PP-OCRv3
"1755867850_0.91_(52, 100, 3)_C2U-205.jpg",C2U-205,C2U-205,True,0.98260498046875,7,False,en,True,PP-OCRv3
"1755866170_0.9_(46, 92, 3)_BHP-297.jpg",BHP-297,BHP-297,True,0.9938501119613647,7,False,en,True,PP-OCRv3
"1755868683_0.9_(51, 101, 3)_Z3C-760.jpg",Z3C-760,Z3C-760,True,0.8996369242668152,7,False,en,True,PP-OCRv3
"1755864599_0.9_(58, 110, 3)_V7B-442.jpg",V7B-442,V7B-442,True,0.9758509397506714,7,False,en,True,PP-OCRv3
"1755812430_0.9_(63, 118, 3)_B3W-759.jpg",B3W-759,B3H-759,False,0.9300084710121155,7,False,en,True,PP-OCRv3
"1755810833_0.9_(40, 90, 3)_Z5D-490.jpg",Z5D-490,Z5D-490,True,0.9872239828109741,7,False,en,True,PP-OCRv3
"1755868632_0.91_(44, 95, 3)_A9C-789.jpg",A9C-789,A9C-789,True,0.9516334533691406,7,False,en,True,PP-OCRv3
"1755802859_0.9_(50, 97, 3)_Z3P-000.jpg",Z3P-000,Z3P-000,True,0.939283013343811,7,False,en,True,PP-OCRv3
"1755806300_0.9_(50, 101, 3)_AOT-720.jpg",A0T-720,AOT-720,False,0.8956605792045593,7,False,en,True,PP-OCRv3
"1755801798_0.92_(53, 103, 3)_Z6K-059.jpg",Z6K-059,Z6K-059,True,0.986549437046051,7,False,en,True,PP-OCRv3
"1755803417_0.9_(46, 96, 3)_Z1E-728.jpg",Z1E-728,Z1E-728,True,0.9854174256324768,7,False,en,True,PP-OCRv3
"1755870240_0.9_(58, 108, 3)_Z6K-411.jpg",Z6K-411,Z6K-411,True,0.9813151955604553,7,False,en,True,PP-OCRv3
"1755807852_0.91_(53, 108, 3)_Z6W-329.jpg",Z6W-329,Z6H-329,False,0.9824864268302917,7,False,en,True,PP-OCRv3
"1755872559_0.9_(52, 107, 3)_Z4K-739.jpg",Z4K-739,74K-739,False,0.9589547514915466,7,False,en,True,PP-OCRv3
"1755801306_0.91_(47, 102, 3)_Z8L-888.jpg",Z8U-888,Z8UI-888,False,0.8329575657844543,7,False,en,True,PP-OCRv3
"1755801207_0.91_(48, 101, 3)_Z3P-791.jpg",Z3P-791,73P-791,False,0.9529202580451965,7,False,en,True,PP-OCRv3
"1755872828_0.9_(49, 94, 3)_Z2Q-310.jpg",Z2Q-310,Z20-310,False,0.9467655420303345,7,False,en,True,PP-OCRv3
"1755866708_0.9_(47, 95, 3)_Z7T-469.jpg",Z7T-469,Z7T-469,True,0.9806498289108276,7,False,en,True,PP-OCRv3
"1755867500_0.9_(48, 110, 3)_A8D-764.jpg",A8D-764,A8D-764,True,0.9883519411087036,7,False,en,True,PP-OCRv3
"1755868467_0.91_(46, 93, 3)_V8B-614.jpg",V8B-614,V8B-614,True,0.9369484186172485,7,False,en,True,PP-OCRv3
"1755802534_0.9_(41, 91, 3)_V4E-442.jpg",V4E-442,V4E-442,True,0.9832018613815308,7,False,en,True,PP-OCRv3
"1755866307_0.91_(48, 96, 3)_Z50-343.jpg",Z50-343,750-343,False,0.9673859477043152,7,False,en,True,PP-OCRv3
"1755806406_0.9_(47, 101, 3)_A4S-720.jpg",A4S-720,A4S-720,True,0.900924563407898,7,False,en,True,PP-OCRv3
"1755872552_0.91_(62, 109, 3)_77V-417.jpg",Z7V-417,77V-417,False,0.9084224700927734,7,False,en,True,PP-OCRv3
"1755803044_0.9_(63, 111, 3)_Z6U-717.jpg",Z6U-717,Z6U-717,True,0.8955349326133728,7,False,en,True,PP-OCRv3
"1755866848_0.9_(47, 97, 3)_VCA-701.jpg",VCA-701,VCA-701,True,0.9446582794189453,7,False,en,True,PP-OCRv3
"1755863881_0.9_(50, 100, 3)_X3J-746.jpg",X3J-746,X3J-746,True,0.9045702815055847,7,False,en,True,PP-OCRv3
"1755867414_0.91_(55, 107, 3)_X50-334.jpg",X5O-334,X50-334,False,0.9861201047897339,7,False,en,True,PP-OCRv3
"1755868130_0.9_(49, 101, 3)_14E-442.jpg",V4E-442,14E-442,False,0.9851621985435486,7,False,en,True,PP-OCRv3
"1755800450_0.9_(48, 96, 3)_Z7V-290.jpg",Z7V-290,Z7V-290,True,0.9859907031059265,7,False,en,True,PP-OCRv3
"1755867780_0.9_(60, 111, 3)_Z6W-329.jpg",Z6W-329,Z6W-329,True,0.9072926640510559,7,False,en,True,PP-OCRv3
"1755804516_0.92_(61, 118, 3)_Z1A-640.jpg",Z1A-640,Z14-640,False,0.9425608515739441,7,False,en,True,PP-OCRv3
"1755806243_0.91_(58, 110, 3)_Z7U-178.jpg",Z7U-178,Z7U-178,True,0.9147180318832397,7,False,en,True,PP-OCRv3
"1755864196_0.9_(51, 99, 3)_X4L-304.jpg",X4L-304,X4L-304,True,0.9188553690910339,7,False,en,True,PP-OCRv3
"1755807470_0.91_(141, 148, 3)_A5U-739.jpg",A5U-739,A5U-739,True,0.9265099763870239,7,False,en,True,PP-OCRv3
"1755803016_0.9_(43, 91, 3)_V6J-526.jpg",V6J-526,V6J-526,True,0.9891875982284546,7,False,en,True,PP-OCRv3
"1755867315_0.91_(51, 98, 3)_F5H-768.jpg",F5H-768,C5H-768,False,0.8844131231307983,7,False,en,True,PP-OCRv3
"1755801210_0.9_(49, 104, 3)_X3A-006.jpg",X3A-006,X3A-006,True,0.986078679561615,7,False,en,True,PP-OCRv3
"1755869386_0.9_(49, 97, 3)_V7C-801.jpg",V7C-801,V7C-801,True,0.9514489769935608,7,False,en,True,PP-OCRv3
"1755867182_0.9_(47, 92, 3)_Z6D-275.jpg",Z6D-275,Z6D-275,True,0.9039088487625122,7,False,en,True,PP-OCRv3
"1755867847_0.9_(54, 106, 3)_X4H-195.jpg",X4H-195,X4H-195,True,0.8941558003425598,7,False,en,True,PP-OCRv3
"1755868213_0.9_(47, 100, 3)_A5E-785.jpg",A5E-785,A5E-785,True,0.9576309323310852,7,False,en,True,PP-OCRv3
"1755808117_0.9_(49, 100, 3)_Z1I-540.jpg",Z1I-540,Z11-540,False,0.9781221747398376,7,False,en,True,PP-OCRv3
"1755863927_0.91_(46, 96, 3)_71H-700.jpg",71H-700,1H-701,False,0.8095099329948425,7,False,en,True,PP-OCRv3
"1755867825_0.91_(45, 104, 3)_FOY-519.jpg",F0Y-519,OY-519,False,0.8992584347724915,7,False,en,True,PP-OCRv3
"1755807907_0.9_(52, 99, 3)_C6M-147.jpg",C6M-147,C6M-147,True,0.9205408692359924,7,False,en,True,PP-OCRv3
"1755872417_0.9_(49, 93, 3)_B31-104.jpg",B3I-104,B31-104,False,0.9434422254562378,7,False,en,True,PP-OCRv3
"1755868316_0.9_(56, 111, 3)_FOB-739.jpg",F0B-739,FOB-739,False,0.9896084070205688,7,False,en,True,PP-OCRv3
"1755869377_0.9_(48, 93, 3)_D2R-594.jpg",D2R-594,02R-594,False,0.9126517176628113,7,False,en,True,PP-OCRv3
"1755806839_0.91_(53, 104, 3)_Z2P-320.jpg",Z2P-320,Z2P-320,True,0.9803422093391418,7,False,en,True,PP-OCRv3
"1755870154_0.91_(48, 105, 3)_Y1L-742.jpg",Y1L-742,Y1L-742,True,0.9142937064170837,7,False,en,True,PP-OCRv3
"1755808763_0.9_(54, 105, 3)_V5B-631.jpg",V5B-631,V5B-631,True,0.909659743309021,7,False,en,True,PP-OCRv3
"1755802433_0.9_(50, 98, 3)_V6Y-151.jpg",V6Y-151,V6Y-151,True,0.9622161984443665,7,False,en,True,PP-OCRv3
"1755801348_0.9_(50, 97, 3)_X1S-070.jpg",X1S-070,X1S-070,True,0.9098872542381287,7,False,en,True,PP-OCRv3
"1755867776_0.9_(45, 95, 3)_750-460.jpg",Z5O-460,750-466,False,0.881389319896698,7,False,en,True,PP-OCRv3
"1755866603_0.9_(46, 95, 3)_X1J-790.jpg",X1J-790,X1J-790,True,0.9266461133956909,7,False,en,True,PP-OCRv3
"1755810946_0.91_(51, 99, 3)_Z5H-549.jpg",Z5W-549,Z5H-549,False,0.974357008934021,7,False,en,True,PP-OCRv3
"1755802759_0.91_(54, 107, 3)_Z8V-787.jpg",Z8V-787,Z8V-787,True,0.9866982102394104,7,False,en,True,PP-OCRv3
"1755873578_0.9_(56, 108, 3)_Z5X-789.jpg",Z5X-789,Z5X-789,True,0.9761110544204712,7,False,en,True,PP-OCRv3
"1755802632_0.9_(47, 101, 3)_Z7F-326.jpg",Z7F-326,Z7F-326,True,0.9849423766136169,7,False,en,True,PP-OCRv3
"1755813815_0.9_(44, 89, 3)_A1X-403.jpg",A1X-403,A11-403,False,0.8392103910446167,7,False,en,True,PP-OCRv3
"1755801403_0.91_(54, 106, 3)_Z8B-617.jpg",Z8B-617,Z8B-617,True,0.9902496337890625,7,False,en,True,PP-OCRv3
"1755868462_0.9_(51, 102, 3)_V9N-697.jpg",V9N-697,19N-697,False,0.8631948232650757,7,False,en,True,PP-OCRv3
"1755801327_0.91_(49, 100, 3)_Z6X-411.jpg",Z6X-411,76X-411,False,0.9355173707008362,7,False,en,True,PP-OCRv3
"1755868027_0.9_(49, 95, 3)_AOH-798.jpg",A0W-798,TOH-798,False,0.8467125296592712,7,False,en,True,PP-OCRv3
"1755864701_0.9_(53, 106, 3)_V4R-602.jpg",V4R-602,14R-602,False,0.8839413523674011,7,False,en,True,PP-OCRv3
"1755871920_0.91_(63, 106, 3)_ASN-544.jpg",ASN-544,ASN-544,True,0.9849497079849243,7,False,en,True,PP-OCRv3
"1755804512_0.91_(39, 91, 3)_Z7T-469.jpg",Z7T-469,Z7T-469,True,0.9807795286178589,7,False,en,True,PP-OCRv3
"1755867812_0.9_(57, 102, 3)_X3T-626.jpg",X3T-626,X3T-626,True,0.9296785593032837,7,False,en,True,PP-OCRv3
"1755806796_0.91_(44, 92, 3)_Z70-399.jpg",Z7O-399,Z70-399,False,0.9836592674255371,7,False,en,True,PP-OCRv3
"1755868621_0.9_(56, 104, 3)_BBW-631.jpg",BBW-631,3BW-631,False,0.896063506603241,7,False,en,True,PP-OCRv3
"1755810458_0.91_(50, 91, 3)_A2H-716.jpg",A2H-716,A2H-716,True,0.9869307279586792,7,False,en,True,PP-OCRv3
"1755866032_0.91_(52, 108, 3)_Z6X-220.jpg",Z6X-220,Z6X-220,True,0.9832722544670105,7,False,en,True,PP-OCRv3
"1755802099_0.91_(54, 108, 3)_Z6B-834.jpg",Z6B-834,Z6B-834,True,0.9646345973014832,7,False,en,True,PP-OCRv3
"1755802033_0.91_(56, 107, 3)_CKS-489.jpg",CKS-489,CKS-489,True,0.9936307072639465,7,False,en,True,PP-OCRv3
"1755867772_0.9_(54, 102, 3)_S1B-772.jpg",S1B-772,S1B-772,True,0.9850174188613892,7,False,en,True,PP-OCRv3
"1755870769_0.9_(49, 99, 3)_Z7W-377.jpg",Z7W-377,Z7W-377,True,0.9087364077568054,7,False,en,True,PP-OCRv3
"1755802410_0.91_(48, 95, 3)_BTB-292.jpg",BTB-292,BTB-292,True,0.992516040802002,7,False,en,True,PP-OCRv3
"1755872559_0.9_(46, 103, 3)_74K-739.jpg",74K-739,74K-739,True,0.9731425046920776,7,False,en,True,PP-OCRv3
"1755800555_0.9_(44, 90, 3)_V8M-368.jpg",V8M-368,V8M-368,True,0.9817594289779663,7,False,en,True,PP-OCRv3
"1755801088_0.9_(50, 109, 3)_Z5T-282.jpg",Z5T-282,75T-282,False,0.9617088437080383,7,False,en,True,PP-OCRv3
"1755803875_0.91_(47, 102, 3)_ANJ-150.jpg",ANJ-150,ANJ-150,True,0.9944133758544922,7,False,en,True,PP-OCRv3
"1755867949_0.9_(62, 113, 3)_B3W-759.jpg",B3W-759,B3H-759,False,0.9781392216682434,7,False,en,True,PP-OCRv3
"1755802166_0.9_(45, 102, 3)_V2N-829.jpg",V2N-829,V2N-829,True,0.9907617568969727,7,False,en,True,PP-OCRv3
"1755806852_0.91_(66, 114, 3)_VBA-422.jpg",VBA-422,VBA-422,True,0.9900252223014832,7,False,en,True,PP-OCRv3
"1755867603_0.9_(46, 108, 3)_A4M-799.jpg",A4M-799,A4M-799,True,0.9554634094238281,7,False,en,True,PP-OCRv3
"1755804326_0.9_(47, 98, 3)_CO1-165.jpg",C0I-165,COI-165,False,0.9564412236213684,7,False,en,True,PP-OCRv3
"1755867016_0.9_(47, 100, 3)_VOX-966.jpg",V0X-966,VOX-966,False,0.9637895226478577,7,False,en,True,PP-OCRv3
"1755867902_0.9_(50, 102, 3)_Z7U-115.jpg",Z7U-115,Z7U-115,True,0.9174960255622864,7,False,en,True,PP-OCRv3
"1755808300_0.9_(46, 91, 3)_AK1-784.jpg",AKI-784,AKI-784,True,0.9830084443092346,7,False,en,True,PP-OCRv3
"1755806307_0.9_(45, 91, 3)_T4M-134.jpg",T4M-134,T4M-134,True,0.9886385798454285,7,False,en,True,PP-OCRv3
"1755802328_0.9_(49, 98, 3)_Z7N-143.jpg",Z7N-143,Z7N-143,True,0.9925652742385864,7,False,en,True,PP-OCRv3
"1755801131_0.9_(56, 113, 3)_A9K-715.jpg",A9K-715,A9X-715,False,0.9421944618225098,7,False,en,True,PP-OCRv3
"1755802597_0.9_(48, 98, 3)_S1B-589.jpg",S1B-589,S1B-589,True,0.979951798915863,7,False,en,True,PP-OCRv3
"1755801286_0.9_(71, 116, 3)_F7F-087.jpg",F7F-087,F7F-087,True,0.9893030524253845,7,False,en,True,PP-OCRv3
"1755800700_0.91_(48, 100, 3)_Z5Q-106.jpg",Z5Q-106,Z50-106,False,0.9783324003219604,7,False,en,True,PP-OCRv3
"1755866846_0.91_(61, 109, 3)_AMO-819.jpg",AMO-819,AMO-819,True,0.9917036294937134,7,False,en,True,PP-OCRv3
"1755806868_0.9_(46, 91, 3)_ACL-585.jpg",ACL-585,ACL-585,True,0.9932686686515808,7,False,en,True,PP-OCRv3
"1755800883_0.9_(54, 104, 3)_Z6L-717.jpg",Z6U-717,Z6U-717,True,0.9562787413597107,7,False,en,True,PP-OCRv3
"1755802418_0.9_(50, 104, 3)_BPW-164.jpg",BPW-164,BPW-164,True,0.9419069886207581,7,False,en,True,PP-OCRv3
"1755868030_0.9_(131, 138, 3)_AOW-798.jpg",A0W-798,AOW-799,False,0.7401765584945679,7,False,en,True,PP-OCRv3
"1755800418_0.9_(53, 106, 3)_Z6A-203.jpg",Z6A-203,Z6A-203,True,0.980337917804718,7,False,en,True,PP-OCRv3
"1755800790_0.9_(43, 90, 3)_X4N-230.jpg",X4N-230,X4N-230,True,0.9220253825187683,7,False,en,True,PP-OCRv3
"1755812560_0.9_(47, 95, 3)_F9L-089.jpg",F9L-089,F9L-089,True,0.9795585870742798,7,False,en,True,PP-OCRv3
"1755872015_0.9_(61, 112, 3)_Z5D-360.jpg",Z5D-360,Z5D-360,True,0.9259234666824341,7,False,en,True,PP-OCRv3
"1755810071_0.9_(47, 99, 3)_F1N-370.jpg",F1N-370,F1N-370,True,0.9905012249946594,7,False,en,True,PP-OCRv3
"1755871813_0.9_(63, 107, 3)_Z5D-490.jpg",Z5D-490,750-490,False,0.8778287768363953,7,False,en,True,PP-OCRv3
"1755801426_0.9_(50, 102, 3)_W1A-763.jpg",W1A-763,W1A-763,True,0.915512204170227,8,False,es,True,PP-OCRv3
"1755866275_0.9_(66, 112, 3)_Z5L-453.jpg",Z5U-453,Z5U-453,True,0.9019242525100708,8,False,es,True,PP-OCRv3
"1755801790_0.91_(49, 103, 3)_Z6C-695.jpg",Z6C-695,Z6C-695,True,0.9492295980453491,8,False,es,True,PP-OCRv3
"1755868571_0.91_(48, 96, 3)_BRT-304.jpg",BRT-304,BRT-304,True,0.9883735775947571,8,False,es,True,PP-OCRv3
"1755805218_0.9_(41, 88, 3)_Z7H-064.jpg",Z7H-064,Z7H-064,True,0.9447145462036133,8,False,es,True,PP-OCRv3
"1755809743_0.9_(47, 93, 3)_Z11-272.jpg",Z1I-272,Z11-272,False,0.9660057425498962,8,False,es,True,PP-OCRv3
"1755800912_0.9_(41, 96, 3)_F51-233.jpg",F5I-233,F51-233,False,0.989129900932312,8,False,es,True,PP-OCRv3
"1755802147_0.91_(46, 90, 3)_VBI-497.jpg",VBI-497,VBI-497,True,0.9166289567947388,8,False,es,True,PP-OCRv3
"1755802133_0.91_(49, 97, 3)_VCF-677.jpg",VCF-677,VCF-677,True,0.9686189889907837,8,False,es,True,PP-OCRv3
"1755803170_0.9_(45, 89, 3)_X3T-194.jpg",X3T-194,X3T-194,True,0.9878619313240051,8,False,es,True,PP-OCRv3
"1755808144_0.9_(46, 94, 3)_Z2Q-021.jpg",Z2Q-021,Z2Q-021,True,0.9798553586006165,8,False,es,True,PP-OCRv3
"1755867790_0.9_(55, 104, 3)_V9K-468.jpg",V9K-468,19K-468,False,0.8913345336914062,8,False,es,True,PP-OCRv3
"1755869679_0.9_(63, 113, 3)_V7C-801.jpg",V7C-801,V7C-801,True,0.9726337790489197,8,False,es,True,PP-OCRv3
"1755868062_0.9_(56, 108, 3)_V9F-202.jpg",V9F-202,V9F-202,True,0.9603527188301086,8,False,es,True,PP-OCRv3
"1755872968_0.91_(50, 96, 3)_C1A-878.jpg",C1A-878,C1A-878,True,0.9954155683517456,8,False,es,True,PP-OCRv3
"1755868072_0.9_(70, 117, 3)_Z7P-666.jpg",Z7P-666,Z7P-66,False,0.9732570052146912,8,False,es,True,PP-OCRv3
"1755806845_0.91_(44, 98, 3)_A3C-786.jpg",A3C-786,A3C-786,True,0.9686330556869507,8,False,es,True,PP-OCRv3
"1755801939_0.9_(48, 90, 3)_AYJ-561.jpg",AYJ-561,AYJ-561,True,0.9972466826438904,8,False,es,True,PP-OCRv3
"1755809021_0.9_(53, 108, 3)_Z40-588.jpg",Z4O-588,740-588,False,0.9805548787117004,8,False,es,True,PP-OCRv3
"1755873119_0.91_(46, 95, 3)_42E-705.jpg",42E-705,42E:705,False,0.8935320973396301,8,False,es,True,PP-OCRv3
"1755801190_0.9_(46, 98, 3)_V9K-468.jpg",V9K-468,V9K-468,True,0.9852553009986877,8,False,es,True,PP-OCRv3
"1755867860_0.91_(49, 93, 3)_Z1S-762.jpg",Z1S-762,Z1S-762,True,0.964482843875885,8,False,es,True,PP-OCRv3
"1755871316_0.9_(51, 102, 3)_Z7M-111.jpg",Z7M-111,77M-111,False,0.9786607623100281,8,False,es,True,PP-OCRv3
"1755803736_0.9_(50, 103, 3)_BTQ-272.jpg",BTQ-272,BTQ-272,True,0.9931001663208008,8,False,es,True,PP-OCRv3
"1755866735_0.9_(46, 95, 3)_Z5Q-767.jpg",Z5Q-767,Z5Q-767,True,0.9272603392601013,8,False,es,True,PP-OCRv3
"1755804067_0.91_(63, 110, 3)_Z7G-042.jpg",Z7G-042,77G-042,False,0.9479894042015076,8,False,es,True,PP-OCRv3
"1755804243_0.9_(49, 94, 3)_Z7Y-445.jpg",Z7Y-445,Z7Y-445,True,0.9069121479988098,8,False,es,True,PP-OCRv3
"1755802650_0.9_(58, 114, 3)_A2E-705.jpg",A2E-705,A2E:705,False,0.8585425019264221,8,False,es,True,PP-OCRv3
"1755803288_0.91_(47, 96, 3)_ASJ-523.jpg",ASJ-523,ASJ-523,True,0.9974602460861206,8,False,es,True,PP-OCRv3
"1755801494_0.91_(48, 101, 3)_BCF-122.jpg",BCF-122,BCF-122,True,0.9957342147827148,8,False,es,True,PP-OCRv3
"1755801598_0.92_(53, 108, 3)_A5G-752.jpg",A5G-752,A5G-752,True,0.971500039100647,8,False,es,True,PP-OCRv3
"1755807086_0.91_(45, 90, 3)_Z4Y-618.jpg",Z4Y-618,24Y-618,False,0.9510473608970642,8,False,es,True,PP-OCRv3
"1755803163_0.9_(54, 107, 3)_V1H-723.jpg",V1H-723,1H-223,False,0.9192472100257874,8,False,es,True,PP-OCRv3
"1755872312_0.9_(50, 97, 3)_Z7X-826.jpg",Z7X-826,Z7X-826,True,0.9619487524032593,8,False,es,True,PP-OCRv3
"1755802716_0.91_(47, 95, 3)_V4L-658.jpg",V4L-658,V4L-658,True,0.9719287157058716,8,False,es,True,PP-OCRv3
"1755805788_0.91_(48, 98, 3)_CRG-314.jpg",CRG-314,CRG-314,True,0.9963944554328918,8,False,es,True,PP-OCRv3
"1755802589_0.9_(48, 98, 3)_Z4Q-264.jpg",Z4Q-264,74Q-264,False,0.8954892158508301,8,False,es,True,PP-OCRv3
"1755871358_0.9_(48, 96, 3)_CRO-577.jpg",CRO-577,CRO-577,True,0.9895381927490234,8,False,es,True,PP-OCRv3
"1755809037_0.9_(61, 113, 3)_Z2N-738.jpg",Z2N-738,72N-738,False,0.9470716118812561,8,False,es,True,PP-OCRv3
"1755866685_0.9_(48, 96, 3)_Z6F-642.jpg",Z6F-642,Z6F-642,True,0.9660323262214661,8,False,es,True,PP-OCRv3
"1755804330_0.91_(51, 102, 3)_Z8S-813.jpg",Z8S-813,Z8S-813,True,0.9272217750549316,8,False,es,True,PP-OCRv3
"1755804345_0.91_(46, 94, 3)_BLH-257.jpg",BLH-257,BLH-257,True,0.9549655914306641,8,False,es,True,PP-OCRv3
"1755803985_0.9_(127, 139, 3)_L2E-770.jpg",Z2E-770,12E-770,False,0.8750195503234863,8,False,es,True,PP-OCRv3
"1755801570_0.9_(48, 97, 3)_X1J-790.jpg",X1J-790,X1J-790,True,0.9689922332763672,8,False,es,True,PP-OCRv3
"1755867948_0.91_(58, 112, 3)_B3H-759.jpg",B3W-759,B3H-759,False,0.9878126382827759,8,False,es,True,PP-OCRv3
"1755868036_0.9_(48, 100, 3)_Z8L-874.jpg",Z8L-874,Z8L-874,True,0.9076122045516968,8,False,es,True,PP-OCRv3
"1755870055_0.9_(48, 97, 3)_B2C-509.jpg",B2C-509,B2C-509,True,0.9926396608352661,8,False,es,True,PP-OCRv3
"1755871139_0.9_(50, 96, 3)_BSV-176.jpg",BSV-176,BSV-176,True,0.9928614497184753,8,False,es,True,PP-OCRv3
"1755819352_0.91_(49, 108, 3)_D2E-683.jpg",D2E-683,D2E683,False,0.9871508479118347,8,False,es,True,PP-OCRv3
"1755803979_0.9_(45, 90, 3)_BVH-663.jpg",BVH-663,BVH-663,True,0.9934097528457642,8,False,es,True,PP-OCRv3
"1755868990_0.9_(48, 98, 3)_Z3W-660.jpg",Z3W-660,Z3W-660,True,0.9130601286888123,8,False,es,True,PP-OCRv3
"1755808175_0.91_(44, 89, 3)_F8Q-278.jpg",F8Q-278,F80-278,False,0.9630333185195923,8,False,es,True,PP-OCRv3
"1755864638_0.9_(57, 101, 3)_B1B-734.jpg",B1B-734,B1B-734,True,0.9150906205177307,8,False,es,True,PP-OCRv3
"1755803106_0.9_(58, 113, 3)_Z7W-178.jpg",Z7W-178,Z7H-178,False,0.8917441964149475,8,False,es,True,PP-OCRv3
"1755801744_0.9_(66, 118, 3)_Z20-326.jpg",Z20-326,220-326,False,0.9834066033363342,8,False,es,True,PP-OCRv3
"1755866521_0.92_(46, 94, 3)_75C-592.jpg",Z5C-592,250-592,False,0.8795409202575684,8,False,es,True,PP-OCRv3
"1755801314_0.91_(50, 103, 3)_AUJ-187.jpg",AUJ-187,AUJ-182,False,0.8861703872680664,8,False,es,True,PP-OCRv3
"1755867691_0.9_(66, 116, 3)_Z5X-789.jpg",Z5X-789,25X-789,False,0.93409264087677,8,False,es,True,PP-OCRv3
"1755805151_0.91_(50, 101, 3)_Z7W-377.jpg",Z7W-377,Z7H-377,False,0.8613091707229614,8,False,es,True,PP-OCRv3
"1755864122_0.9_(46, 92, 3)_77U-013.jpg",Z7U-013,27U-013,False,0.9357669949531555,8,False,es,True,PP-OCRv3
"1755800590_0.9_(54, 109, 3)_A80-757.jpg",A8D-757,A80-757,False,0.8439012169837952,8,False,es,True,PP-OCRv3
"1755800370_0.91_(52, 105, 3)_Z7P-666.jpg",Z7P-666,77P-666,False,0.9255638718605042,8,False,es,True,PP-OCRv3
"1755871753_0.91_(60, 106, 3)_Z5L-091.jpg",Z5L-091,Z5L-091,True,0.9451180100440979,8,False,es,True,PP-OCRv3
"1755872299_0.9_(54, 103, 3)_Z5G-467.jpg",Z5G-467,75G-467,False,0.8535483479499817,8,False,es,True,PP-OCRv3
"1755808414_0.9_(59, 111, 3)_F8Q-278.jpg",F8Q-278,F8Q-278,True,0.9144501686096191,8,False,es,True,PP-OCRv3
"1755802608_0.91_(49, 97, 3)_BKM-032.jpg",BKM-032,BKM-032,True,0.9919664263725281,8,False,es,True,PP-OCRv3
"1755867815_0.9_(61, 111, 3)_Z5G-950.jpg",Z5G-950,Z5G-950,True,0.9821548461914062,8,False,es,True,PP-OCRv3
"1755868156_0.9_(49, 92, 3)_AYJ-561.jpg",AYJ-561,AYJ-561,True,0.9915362596511841,8,False,es,True,PP-OCRv3
"1755867982_0.91_(52, 101, 3)_Z7N-143.jpg",Z7N-143,Z7N-143,True,0.9672074317932129,8,False,es,True,PP-OCRv3
"1755802269_0.91_(45, 93, 3)_ARE-297.jpg",ARE-297,ARE-297,True,0.9936872720718384,8,False,es,True,PP-OCRv3
"1755800978_0.91_(47, 96, 3)_Z4Q-197.jpg",Z4Q-197,24Q-197,False,0.9059699177742004,8,False,es,True,PP-OCRv3
"1755871807_0.9_(48, 99, 3)_Z8A-540.jpg",Z8A-540,Z8A-540,True,0.9733729362487793,8,False,es,True,PP-OCRv3
